/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_21_741.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_21_741.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_21_741.jpg,0,0.8494358,0,30.17153
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_21_816.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_21_816.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_21_816.jpg,0,0.6242676,0,30.09204
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_21_884.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_21_884.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_21_884.jpg,0,0.4200156,0,30.05516
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_21_953.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_21_953.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_21_953.jpg,0,0.2135291,0,30.00507
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_029.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_029.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_029.jpg,0,0,0,29.87655
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_099.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_099.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_099.jpg,0,0,0,29.63515
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_167.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_167.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_167.jpg,0,0,0,29.45623
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_244.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_244.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_244.jpg,0,0,0,29.21936
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_333.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_333.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_333.jpg,0,0,0,28.98441
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_410.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_410.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_410.jpg,0,0,0,28.75134
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_482.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_482.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_482.jpg,0,0,0,28.52014
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_556.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_556.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_556.jpg,0,0,0,28.34797
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_628.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_628.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_628.jpg,0,0.1412523,0,28.1457
/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/center_2020_10_22_09_55_22_698.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/left_2020_10_22_09_55_22_698.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/data/IMG/right_2020_10_22_09_55_22_698.jpg,0,0.3512793,0,28.17648
